"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.948103250E0,-3.628584234E-2,7.773042723E-2,-6.400303781E-2,1.070283632E-1
2.958144250E0,-3.358868621E-2,2.275753143E-1,-7.836789250E-2,2.430231472E-1
2.968153250E0,-3.626129317E-2,2.539894897E-1,-8.734687686E-2,2.710258644E-1
2.978194250E0,-5.064191250E-3,2.173641754E-1,-7.686691225E-2,2.306108258E-1
2.988203250E0,1.755997889E-2,-7.186619069E-2,-9.617617249E-2,1.213381984E-1
2.998244250E0,1.490227320E-2,-2.744012059E-1,-9.662348449E-2,2.912974379E-1
3.008284250E0,4.213983254E-3,-4.331845397E-1,-5.366282165E-2,4.365160953E-1
3.018294250E0,-2.089100517E-3,-3.100894674E-1,-4.333254576E-2,3.131094883E-1
3.028334250E0,-1.737909436E-2,-2.090890131E-1,-6.548589170E-2,2.197922890E-1
3.038344250E0,-1.174980626E-2,-3.991736982E-2,-8.075706482E-2,9.084689251E-2
3.048384250E0,4.235013587E-2,6.693659961E-2,-8.869582951E-2,1.189159054E-1
3.058424250E0,3.774990748E-2,9.708844777E-3,-7.403159738E-2,8.366597033E-2
3.068434250E0,-2.928737844E-3,-6.031608512E-3,-8.705510080E-2,8.731293364E-2
3.078474250E0,3.015812022E-2,1.417719562E-1,-9.947926462E-2,1.757979632E-1
3.088484250E0,1.696599314E-2,1.204195326E-1,-1.026227278E-1,1.591230122E-1
3.098524250E0,-3.910766750E-2,1.804467744E-1,-7.223708689E-2,1.982640784E-1
3.108534250E0,-3.280871561E-2,-2.058919291E-2,-4.694144726E-2,6.085906798E-2
3.118574250E0,1.159480937E-2,-1.702856657E-1,-7.269024611E-2,1.855142028E-1
3.128615250E0,-1.221067649E-2,-2.397309447E-1,-8.526526809E-2,2.547355343E-1
3.138625250E0,-4.972683239E-2,-3.134557825E-1,-4.514810622E-2,3.205707987E-1
3.148665250E0,-1.705083259E-2,-3.181519738E-1,-4.514869094E-2,3.217915686E-1
3.158675250E0,4.151687566E-3,-2.864277408E-1,-7.628569901E-2,2.964415543E-1
3.168715250E0,-3.184592358E-2,-2.104564941E-1,-8.272055984E-2,2.283610951E-1
3.178725250E0,-2.164629641E-2,-1.209226764E-1,-4.424997389E-2,1.305714976E-1
3.188765250E0,2.385156695E-2,-1.102263191E-1,-6.355747998E-2,1.294538216E-1
3.198805250E0,2.543277055E-2,-1.258535785E-1,-8.076700509E-2,1.516880290E-1
3.208815250E0,7.735313564E-3,-1.279801103E-1,-9.094174504E-2,1.571914270E-1
3.218855250E0,3.847856648E-2,-9.647613466E-2,-7.073025942E-2,1.256623024E-1
3.228865250E0,5.204320230E-2,-7.643849863E-2,-5.905220032E-2,1.097201045E-1
3.238905250E0,1.368287749E-2,-1.064417544E-1,-9.003484190E-2,1.400833358E-1
3.248946250E0,-9.618619499E-3,-1.287230904E-1,-9.751927793E-2,1.617781241E-1
3.258955250E0,-2.323783542E-2,-1.342041790E-1,-7.012916565E-2,1.531954912E-1
3.268996250E0,-2.851554598E-2,-1.406605192E-1,-4.617663145E-2,1.507673682E-1
3.279005250E0,-7.753487898E-3,-8.258416439E-2,-9.617149472E-2,1.270008550E-1
3.289046250E0,6.061050156E-4,-2.615195066E-2,-9.602356017E-2,9.952294205E-2
3.299055250E0,1.616298314E-4,-2.221968443E-2,-4.992645085E-2,5.464788189E-2
3.309096250E0,2.069985832E-2,1.176909751E-2,-8.361518383E-2,8.693960408E-2
3.319136250E0,1.410281492E-2,3.964494439E-2,-9.170012891E-2,1.008936304E-1
3.329146250E0,9.746568454E-3,2.003781418E-2,-6.326278031E-2,6.707226674E-2
3.339186250E0,7.699293802E-3,5.990198348E-5,-4.739986897E-2,4.802114421E-2
3.349196250E0,2.841824465E-3,-1.335456546E-2,-3.977100670E-2,4.204941568E-2
3.359236250E0,2.739810424E-2,-1.119132865E-2,-8.348479092E-2,8.857546087E-2
3.369246250E0,1.034997553E-1,2.080264369E-2,-8.019339323E-2,1.325742420E-1
3.379286250E0,1.512219155E-1,6.894454717E-2,-4.246891201E-2,1.715372461E-1
3.389326250E0,1.901600777E-1,1.230104887E-1,-4.441135705E-2,2.307916898E-1
3.399336250E0,1.996269573E-1,1.582236090E-1,-8.691886067E-2,2.691477678E-1
3.409376250E0,1.405003238E-1,1.292387783E-1,-7.568811357E-2,2.053574770E-1
3.419386250E0,2.685482481E-2,6.758831291E-2,-6.340896070E-2,9.648864158E-2
3.429427250E0,2.822314180E-2,4.273190423E-2,-4.214556098E-2,6.632352285E-2
3.439467250E0,6.226635538E-2,4.712815616E-2,-6.084671080E-2,9.899739557E-2
3.449477250E0,9.383460017E-2,6.523740331E-2,-6.293241262E-2,1.304658558E-1
3.459517250E0,1.709005187E-1,8.583136993E-2,-8.732699633E-2,2.102379977E-1
3.469527250E0,2.497696638E-1,9.874326462E-2,-7.759547532E-2,2.795642593E-1
3.479567250E0,2.561284377E-1,1.041737291E-1,-7.654765427E-2,2.869032691E-1
3.489577250E0,2.615063961E-1,9.109680589E-2,-7.789251387E-2,2.876655470E-1
3.499617250E0,1.698371295E-1,4.189927443E-2,-6.411764324E-2,1.863096131E-1
3.509657250E0,4.625633631E-2,1.546668026E-2,-5.947144568E-2,7.691371593E-2
3.519667250E0,-4.678360441E-2,-2.822143560E-2,-6.051751256E-2,8.153235183E-2
3.529707250E0,-6.850569536E-2,-9.047380334E-2,-9.586159229E-2,1.485529679E-1
3.539717250E0,1.947762717E-1,-6.575052846E-2,-2.036503351E-1,2.893689461E-1
3.549757250E0,1.914598041E-1,3.934569029E-2,2.462847233E-3,1.954763554E-1
3.559767250E0,2.244577251E-1,2.784731430E-2,-3.586097360E-2,2.290038268E-1
3.569807250E0,9.578517649E-2,-1.974643098E-2,-5.980941474E-2,1.146380725E-1
3.579848250E0,-2.167882612E-2,3.608266073E-2,-3.765197575E-2,5.647655430E-2
3.589857250E0,1.698828109E-2,7.335712105E-2,-7.207687318E-2,1.042350447E-1
3.599898250E0,3.102844629E-2,8.354629632E-2,-6.249679506E-2,1.088512632E-1
3.609907250E0,7.556634987E-2,7.736456512E-2,-8.734804630E-2,1.390152163E-1
3.619948250E0,1.977603251E-1,1.952075130E-2,-9.543357611E-2,2.204490267E-1
3.629988250E0,1.609488866E-1,3.520868015E-2,-8.989918649E-2,1.876860650E-1
3.639998250E0,8.015185973E-2,-4.892833570E-2,-7.193946362E-2,1.182945015E-1
3.650038250E0,6.276980064E-2,-6.830470189E-2,-5.188351393E-2,1.062896006E-1
3.660048250E0,1.805302982E-1,-5.635515839E-2,-5.233550370E-2,1.962297057E-1
3.670088250E0,4.010787576E-1,2.248918443E-1,-6.296164870E-2,4.641170980E-1
3.680098250E0,1.863419737E-1,1.060256976E-1,-4.454467356E-2,2.189726186E-1
3.690138250E0,-4.621758754E-1,-2.234567366E-1,-5.830784976E-2,5.166616478E-1
3.700178250E0,-6.712330212E-1,-2.741358520E-1,-7.386670589E-2,7.288076044E-1
3.710188250E0,-6.274303593E-1,-2.541041317E-1,-1.045470464E-1,6.849582837E-1
3.720229250E0,-6.117907750E-1,-2.735152431E-1,-9.286957204E-2,6.765525094E-1
3.730238250E0,-3.982059475E-1,-1.669546166E-1,-7.505953789E-2,4.382644805E-1
3.740279250E0,-2.208884750E-1,-9.868861143E-2,-8.224693537E-2,2.555302698E-1
3.750319250E0,-7.642173814E-4,-7.453797082E-2,-7.417017639E-2,1.051556379E-1
3.760329250E0,8.527155384E-2,-1.453853527E-2,-7.822112739E-2,1.166239756E-1
3.770402875E0,1.914511611E-1,-2.292793756E-2,-8.631250441E-2,2.112559723E-1
3.780412875E0,1.650836903E-1,6.266158604E-2,-4.979371905E-2,1.834625674E-1
3.790452875E0,6.738268734E-2,3.365545410E-2,-5.997372150E-2,9.628064923E-2
3.800462875E0,2.245602615E-2,-9.222931107E-2,-7.494434774E-2,1.209428551E-1
3.810502875E0,5.609836513E-2,-7.418619228E-2,-8.393093348E-2,1.252797641E-1
3.820542875E0,2.046086206E-1,-8.359528502E-2,-8.783453465E-2,2.378397881E-1
3.830552875E0,3.164953845E-1,-2.409172717E-1,-9.128906965E-2,4.080982167E-1
3.840592875E0,2.640852557E-1,-3.076053509E-1,-6.106013417E-2,4.099883098E-1
3.850602875E0,3.934461312E-1,-1.383504762E-1,-5.163851559E-2,4.202466522E-1
3.860642875E0,4.542573202E-1,-6.213831963E-2,-6.780899048E-2,4.634748568E-1
3.870652875E0,3.041364171E-1,1.403136058E-1,-3.727424562E-2,3.370107381E-1
3.880692875E0,2.365056936E-1,-4.500147358E-2,-5.463755250E-2,2.468710957E-1
3.890733875E0,1.219713379E-1,-1.383118572E-1,-6.750610471E-2,1.963778279E-1
3.900742875E0,-2.172288854E-1,-1.566789208E-1,-4.474230945E-2,2.715484251E-1
3.910783875E0,-6.536183571E-1,-2.267358734E-1,-3.648954928E-2,6.927897230E-1
3.920793875E0,-8.996374706E-1,-7.236715090E-2,-7.898886681E-2,9.059932804E-1
3.930833875E0,-5.329736336E-1,2.519021982E-1,-1.349701095E-1,6.047582509E-1
3.940873875E0,-6.124672431E-2,3.305910845E-1,-8.856543660E-2,3.476858683E-1
3.950883875E0,2.770527172E-1,7.172255019E-2,-4.201458335E-2,2.892534486E-1
3.960923875E0,5.505055596E-1,-2.749892714E-1,-7.644357383E-2,6.200960333E-1
3.970933875E0,5.738994654E-1,-2.026857820E-1,-6.895562947E-2,6.125332656E-1
3.980973875E0,4.062232841E-1,-3.190223044E-2,-2.344616532E-2,4.081480510E-1
3.990983875E0,4.153554655E-1,-1.693891049E-1,-4.395176589E-2,4.507156413E-1
4.001023875E0,8.205744904E-2,-3.296960586E-1,-7.404036820E-2,3.477281871E-1
4.011064875E0,-3.784975051E-1,-6.597322058E-3,-7.314515948E-2,3.855568705E-1
4.021073875E0,-2.977644687E-1,3.293620364E-1,-8.107924640E-2,4.513500571E-1
4.031114875E0,7.738210676E-2,5.080716212E-1,-8.077636063E-2,5.202399285E-1
4.041123875E0,5.113474507E-1,3.836987131E-1,-8.466358960E-2,6.448789353E-1
4.051164875E0,1.127311237E0,3.303861031E-1,-7.073552191E-2,1.176855606E0
4.061173875E0,1.443467337E0,4.989456891E-1,-4.198651671E-2,1.527844109E0
4.071214875E0,1.429214749E0,3.486660341E-1,-4.946802914E-2,1.471961239E0
4.081254875E0,1.156089625E0,4.819687644E-2,-8.194814265E-2,1.159992094E0
4.091264875E0,5.630422823E-1,-1.342626329E-1,-5.517081857E-2,5.814523931E-1
4.101304875E0,6.778457835E-1,-1.678613370E-1,-8.917354703E-2,7.039916592E-1
4.111314875E0,1.253942560E0,-7.029705383E-2,-7.422455549E-2,1.258102898E0
4.121354875E0,1.404697666E0,1.153776704E-2,-4.863187730E-2,1.405586608E0
4.131394875E0,1.011003467E0,2.308470690E-1,-2.182765603E-2,1.037253501E0
4.141404875E0,4.780412353E-1,4.077095367E-1,-2.361164153E-2,6.287352373E-1
4.151444875E0,2.348519183E-1,3.286810916E-1,-7.224702716E-2,4.103733866E-1
4.161454875E0,6.158169850E-1,-2.300176780E-2,-6.579988718E-2,6.197493570E-1
4.171494875E0,1.150336769E0,-1.713646780E-1,-5.546376407E-2,1.164352508E0
4.181504875E0,1.509636622E0,-5.711573040E-2,-2.850576103E-2,1.510985611E0
4.191544875E0,2.044626449E0,1.321060976E-1,-3.161881864E-2,2.049133740E0
4.201585875E0,2.530867308E0,4.808837861E-2,2.185455322E-2,2.531418465E0
4.211595875E0,2.374255630E0,-5.730969351E-2,1.678735614E-3,2.374947792E0
4.221635875E0,1.963145060E0,1.746347882E-1,-4.874414384E-2,1.971499893E0
4.231645875E0,1.979821465E0,1.372703584E-1,-4.602811217E-2,1.985108252E0
4.241685875E0,1.345447391E0,9.457072807E-2,-3.536337554E-2,1.349230475E0
4.251725875E0,-2.951067265E-1,7.583774747E-2,-5.057256818E-2,3.088639322E-1
4.261735875E0,-3.037425048E0,4.276754758E-1,-9.136625290E-2,3.068746492E0
4.271775875E0,-5.602168200E0,7.957499901E-1,-1.402706105E-1,5.660139789E0
4.281785875E0,-7.086924189E0,-1.471191892E-1,-2.893751943E-1,7.094355257E0
4.291825875E0,-5.965089088E0,-1.089473101E0,-2.909188592E-1,6.070739102E0
4.301835875E0,-3.113811319E0,-6.458476268E-1,-1.863501781E-1,3.185540218E0
4.311875875E0,-4.947207468E-1,-8.070126959E-2,-1.096206754E-1,5.131062314E-1
4.321916875E0,1.444120910E0,8.087358886E-2,-3.542711020E-2,1.446817480E0
4.331925875E0,2.995035366E0,3.724160354E-1,1.140090108E-2,3.018122020E0
4.341966875E0,3.890915051E0,8.184173063E-1,9.448866606E-2,3.977179267E0
4.351975875E0,3.492655345E0,6.196820676E-1,8.076934397E-2,3.548122167E0
4.362016875E0,1.974217494E0,5.097943937E-1,4.746769667E-2,2.039528921E0
4.372025875E0,-3.837569660E-1,7.354613230E-1,-5.291145444E-2,8.312474893E-1
4.382066875E0,-2.284019644E0,3.951170096E-1,-1.627496463E-1,2.323650282E0
4.392106875E0,-3.243292063E0,-6.511411111E-1,-2.000461113E-1,3.314052896E0
4.402116875E0,-2.738222146E0,-1.028798956E0,-2.499690539E-1,2.935774573E0
4.412156875E0,-7.873156008E-1,-7.791058908E-1,-1.913746905E-1,1.124053431E0
4.422166875E0,1.124953055E0,-4.443588611E-1,-6.853170633E-2,1.211474626E0
4.432206875E0,2.187382565E0,-7.351949092E-2,6.003043950E-2,2.189440854E0
4.442246875E0,2.613317726E0,1.803784899E-1,6.019240737E-2,2.620226911E0
4.452256875E0,1.856885511E0,3.826025794E-1,6.233014941E-2,1.896916862E0
4.462296875E0,-2.241385219E-1,4.633049362E-1,-4.681865573E-3,5.146955030E-1
4.472306875E0,-2.261539585E0,2.933983528E-1,-1.280242020E-1,2.284082766E0
4.482346875E0,-2.652669488E0,-2.815089351E-1,-2.556092781E-1,2.679783348E0
4.492356875E0,-1.539963645E0,-5.893255898E-1,-2.113633972E-1,1.662367939E0
4.502397875E0,7.857045284E-3,-2.352484326E-1,-7.607870758E-2,2.473692139E-1
4.512437875E0,8.365308110E-1,-2.470631339E-3,2.989739835E-2,8.370685493E-1
4.522447875E0,1.020294400E0,2.461550339E-2,2.991435528E-2,1.021029605E0
4.532487875E0,7.597980192E-1,2.103457442E-1,5.403411984E-3,7.883955600E-1
4.542497875E0,2.304870632E-1,6.598038342E-2,-4.145266593E-2,2.433023239E-1
4.552537875E0,4.280545581E-2,-1.793118664E-1,-2.004390442E-1,2.723249216E-1
4.562547875E0,3.657632927E-1,-6.963509420E-2,-6.856094241E-2,3.785927039E-1
4.572587875E0,1.929319685E-1,1.119897936E-1,2.264860511E-2,2.242262644E-1
4.582627875E0,-5.995040939E-1,3.122570668E-1,2.927583933E-2,6.765845912E-1
4.592637875E0,-1.627568676E0,1.563869255E-1,-1.578175199E-1,1.642663397E0
4.602677875E0,-2.133610546E0,-6.492241197E-3,-1.897170049E-1,2.142038434E0
4.612687875E0,-1.802647177E0,-6.711633297E-2,-1.723975521E-1,1.812115438E0
4.622727875E0,-7.881570882E-1,-7.014424964E-2,-1.556786084E-1,8.064413436E-1
4.632768875E0,4.180079453E-1,1.336517085E-1,-5.720506489E-2,4.425673293E-1
4.642777875E0,1.129676948E0,3.482736494E-1,2.723866940E-2,1.182457816E0
4.652818875E0,6.950440527E-1,5.235189783E-1,5.575554013E-2,8.719329310E-1
4.662827875E0,-2.730534227E-1,4.005689535E-1,5.209810674E-2,4.875734518E-1
4.672868875E0,-1.805335434E0,1.151468881E-1,-1.406559420E-1,1.814463813E0
4.682877875E0,-3.331306107E0,-1.457608901E-1,-2.406667185E-1,3.343167224E0
4.692918875E0,-2.755793029E0,-6.190578774E-1,-2.596064347E-1,2.836375042E0
4.702958875E0,-7.492431372E-1,-4.185071513E-1,-2.089438194E-1,8.832729102E-1
4.712968875E0,1.226254532E0,-9.262583451E-3,-1.918588400E-2,1.226439591E0
4.723008875E0,2.065301473E0,8.061247414E-2,6.988007426E-2,2.068055069E0
4.733018875E0,1.032888279E0,2.930170229E-1,8.791873455E-2,1.077240399E0
4.743058875E0,-7.517320045E-1,5.246306436E-1,9.039736927E-2,9.211460271E-1
4.753098875E0,-2.057823322E0,2.495471955E-1,-1.460470748E-1,2.078037626E0
4.763108875E0,-2.716792101E0,-1.482874720E-1,-1.867583138E-1,2.727238010E0
4.773170375E0,-1.770550641E0,-4.185867831E-1,-2.171848851E-1,1.832275563E0
4.783180375E0,-4.332829922E-1,-2.215977240E-1,-1.610896218E-1,5.126300506E-1
4.793221375E0,3.349069144E-1,-3.270826912E-2,-2.443492949E-2,3.373863334E-1
4.803230375E0,7.883790632E-1,-2.114927852E-2,2.570611417E-2,7.890815189E-1
4.813271375E0,1.075376414E0,-8.919086027E-2,-3.849865258E-2,1.079755337E0
4.823311375E0,5.856994755E-1,4.945961463E-2,-1.973669171E-2,5.881153510E-1
4.833321375E0,-3.719295105E-2,3.692559808E-1,2.896827579E-2,3.722532148E-1
4.843361375E0,-7.226869109E-1,2.860432681E-1,-9.179076076E-2,7.826382729E-1
4.853371375E0,-1.037805203E0,1.605049916E-1,-1.494133168E-1,1.060719487E0
4.863411375E0,-6.626956478E-1,6.031463245E-2,-1.525655508E-1,6.827002444E-1
4.873421375E0,-3.312368364E-1,9.208309413E-2,-1.021315616E-1,3.586474507E-1
4.883461375E0,-1.016709472E-1,1.514123702E-1,-7.458591342E-2,1.970424976E-1
4.893501375E0,-1.258127393E-1,1.571938413E-1,-4.748114526E-2,2.068651935E-1
4.903511375E0,-4.162168700E-1,1.054016809E-1,-6.078882337E-2,4.336372658E-1
4.913551375E0,-6.669001613E-1,-2.253945861E-2,-8.100089371E-2,6.721792894E-1
4.923561375E0,-7.266439410E-1,-1.444986407E-1,-1.181564409E-1,7.502347757E-1
4.933601375E0,-6.144272480E-1,-9.313211203E-2,-1.150533235E-1,6.320060923E-1
4.943642375E0,-5.375517111E-1,-5.285447606E-2,-1.065456247E-1,5.505519121E-1
4.953651375E0,-4.276858912E-1,-4.754330391E-2,-7.706864119E-2,4.371672022E-1
4.963692375E0,-3.765390168E-1,-5.355349242E-2,-6.224770367E-2,3.853886147E-1
4.973701375E0,-3.122023953E-1,-3.719113293E-2,-3.874540508E-2,3.167881349E-1
4.983742375E0,-2.195661637E-1,-2.952631029E-2,-6.794523060E-2,2.317275504E-1
4.993752375E0,-1.406104433E-1,-1.955001479E-2,-7.978467286E-2,1.628468418E-1
5.003792375E0,-8.243837686E-2,-8.540424909E-3,-6.153785169E-2,1.032275740E-1
5.013832375E0,-6.133002886E-2,-1.066483713E-2,-5.886333525E-2,8.567381997E-2
5.023842375E0,-4.959246520E-2,-9.040188259E-3,-1.048569489E-1,1.163448208E-1
5.033882375E0,-3.815358920E-2,-2.890397012E-2,-1.165548885E-1,1.260007059E-1
5.043892375E0,-4.234270808E-2,-1.284908281E-2,-1.599856675E-2,4.705271506E-2
5.053932375E0,-1.704695881E-2,-1.918912281E-2,-7.903505981E-2,8.309850731E-2
5.063972375E0,-3.760831806E-2,-2.500325601E-2,-3.997799814E-2,6.031408404E-2
5.073982375E0,-4.266592206E-2,-1.466473691E-2,-6.797739029E-2,8.158652465E-2
5.084023375E0,-4.037644934E-2,9.004972489E-3,-6.303707778E-2,7.539907404E-2
5.094032375E0,-7.867636967E-2,-5.089667751E-3,-3.322329462E-2,8.555503006E-2
5.104073375E0,-8.556217873E-2,1.101786734E-2,-3.558030725E-3,8.634199102E-2
5.114082375E0,-6.997627923E-2,-4.423057758E-3,-5.757110059E-2,9.072306608E-2
5.124123375E0,-7.708288464E-2,-8.713219268E-4,-6.893165588E-2,1.034122985E-1
5.134163375E0,-7.529130690E-2,4.178831438E-3,-9.720996022E-2,1.230285328E-1
5.144173375E0,-7.327945358E-2,-5.904506946E-3,-9.002548635E-2,1.162296421E-1
5.154213375E0,-4.116497378E-2,-2.804402285E-3,-1.120402533E-1,1.193961394E-1
5.164223375E0,-3.162117580E-2,-1.073562498E-3,-9.200184524E-2,9.729024012E-2
5.174263375E0,-3.316437021E-2,-1.573983659E-2,-9.562478006E-2,1.024290802E-1
5.184273375E0,-2.262463152E-2,-1.302750968E-2,-1.065836316E-1,1.097345000E-1
5.194313375E0,-4.270410712E-2,-2.105724882E-2,-8.759655297E-2,9.970057465E-2
5.204353375E0,-6.241989047E-2,-9.458917421E-3,-4.285541296E-2,7.630399901E-2
5.214363375E0,-5.186718741E-2,-1.547162298E-2,-4.795243084E-2,7.231190684E-2
5.224403375E0,-6.347356330E-2,-3.811298531E-2,-3.553411424E-2,8.212287234E-2
5.234413375E0,-6.632768062E-2,-4.923905583E-2,-6.772303641E-2,1.068187975E-1
5.244453375E0,-4.636208869E-2,-1.699947302E-2,-7.970047295E-2,9.375815025E-2
5.254494375E0,-5.743057099E-2,2.519464726E-4,-5.979362726E-2,8.290724831E-2
5.264503375E0,-4.640641332E-2,1.387660305E-2,-6.921641529E-2,8.448092953E-2
5.274544375E0,-5.946671766E-2,3.136317198E-2,-9.162002206E-3,6.785190749E-2
5.284554375E0,-8.824557563E-2,1.657032394E-2,2.591778338E-2,9.345367167E-2
5.294594375E0,-1.081593923E-1,-1.102925114E-2,1.762116909E-2,1.101390218E-1
5.304604375E0,-1.229825225E-1,1.724179443E-3,2.628148019E-2,1.257711805E-1
5.314644375E0,-1.280947249E-1,-7.617743416E-3,4.544222116E-2,1.361296589E-1
5.324684375E0,-6.326951374E-2,3.706842363E-3,2.989096642E-2,7.007311840E-2
5.334694375E0,-6.302640662E-2,1.610511398E-2,3.546277821E-2,7.408988639E-2
5.344734375E0,-5.733379500E-2,9.120203750E-3,-2.983249426E-3,5.813124756E-2
5.354744375E0,3.352946945E-2,1.032961900E-1,-9.982951283E-2,1.475135920E-1
5.364784375E0,1.476332417E-1,3.209796142E-1,-1.054703218E-1,3.687105580E-1
5.374825375E0,-1.379997712E-1,-1.124112591E-1,1.028373206E-1,2.055620162E-1
5.384834375E0,-1.207997661E-1,-1.799920072E-1,2.214282095E-2,2.178990836E-1
5.394875375E0,4.699684963E-2,1.881928368E-1,5.350494683E-2,2.012163687E-1
5.404884375E0,-8.230069321E-2,1.197383594E-1,3.702749312E-2,1.499390345E-1
5.414925375E0,-3.957073957E-2,9.716980630E-2,-5.889724910E-2,1.203191616E-1
5.424934375E0,3.709743313E-1,3.310838952E-1,2.755792737E-3,4.972384685E-1
5.434975375E0,3.302058992E-1,2.380702076E-1,2.601297605E-1,4.830950754E-1
5.445015375E0,5.096919212E-2,3.228664376E-2,4.200885308E-1,4.243991748E-1
5.455025375E0,-1.012567451E-1,-7.878742109E-2,1.605803293E-1,2.055393595E-1
5.465065375E0,-2.487907668E-1,-4.948092956E-2,8.348362148E-2,2.670481663E-1
5.475075375E0,-2.331038567E-1,-4.412637837E-3,1.560189164E-1,2.805330313E-1
5.485115375E0,-1.471559992E-1,-1.034798199E-2,-5.376456320E-2,1.570114553E-1
5.495125375E0,-1.665151070E-1,-2.537685198E-1,-3.988935435E-1,5.012402633E-1
5.505165375E0,-2.835800920E-2,-4.378690730E-1,-3.897327107E-1,5.868774042E-1
5.515205375E0,5.247474052E-3,-6.593047012E-1,-1.063877499E-1,6.678537103E-1
5.525215375E0,-4.872144934E-2,-6.108954567E-1,-9.912726223E-2,6.208004935E-1
5.535255375E0,4.273671448E-2,-1.745397527E-1,-1.165215594E-1,2.141677516E-1
5.545265375E0,-1.645921405E-1,2.742266300E-1,-6.184950829E-2,3.257547835E-1
5.555305375E0,-6.781603637E-1,6.340065765E-1,-1.707293415E-1,9.439355519E-1
5.565346375E0,-8.563633239E-1,4.819166602E-1,-2.681726056E-1,1.018586450E0
5.575356375E0,-3.135682683E-1,-1.461871887E-1,-2.583434361E-1,4.317836079E-1
5.585396375E0,9.419864416E-2,1.558323171E-2,-5.713197470E-2,1.112667255E-1
5.595406375E0,1.138922857E-1,-3.299448576E-2,-6.216350377E-2,1.338820004E-1
5.605446375E0,-1.023437425E-1,-2.988303613E-1,-2.037310266E-1,3.758725285E-1
5.615456375E0,-1.170388552E-1,-5.982641187E-1,-6.946492195E-2,6.135498551E-1
5.625496375E0,6.288161494E-2,-1.027708085E0,-4.653097272E-2,1.030680909E0
5.635536375E0,-2.396875291E-1,-9.526589258E-1,7.232011735E-2,9.850072791E-1
5.645546375E0,-3.420586439E-1,-2.442290250E-1,-4.298989892E-2,4.224926791E-1
5.655586375E0,-1.038359885E-1,5.020177431E-1,1.872863173E-2,5.129858560E-1
5.665596375E0,2.959581359E-1,7.611958692E-1,1.442806309E-1,8.293535253E-1
5.675636375E0,2.170658212E-2,5.933001250E-1,4.481118965E-1,7.438282636E-1
5.685677375E0,-2.147445862E-1,7.339757647E-2,8.487789005E-1,8.785943680E-1
5.695686375E0,-3.981142558E-2,-4.846325091E-1,6.699488264E-1,8.278194541E-1
5.705727375E0,6.620626867E-2,-9.727265699E-1,-5.238994128E-1,1.106820150E0
5.715736375E0,2.545419420E-1,-1.254615866E0,-1.053113360E0,1.657679197E0
5.725777375E0,1.111927725E-1,-8.850382157E-1,-9.382418847E-1,1.294586540E0
5.735786375E0,-3.451561698E-1,-3.175777041E-1,-7.845004588E-1,9.140182436E-1
5.745827375E0,-2.487811920E-1,5.833925662E-1,-2.043438148E-1,6.663297701E-1
5.755867375E0,-1.405213829E-2,1.733121590E0,1.024501764E0,2.013333498E0
5.765898667E0,-1.594394644E-1,2.178130369E0,1.152423055E0,2.469362619E0
5.775938667E0,9.905439131E-3,1.613078399E0,-4.482569075E-1,1.674232449E0
5.785948667E0,3.017206034E-1,7.414281142E-1,-4.084385383E-1,8.986506611E-1
5.795988667E0,4.528834803E-2,7.038450625E-2,-8.999975860E-2,1.229022772E-1
5.805998667E0,2.272952692E-1,-1.942737766E-1,-2.353217787E-1,3.805020094E-1
5.816038667E0,4.858504111E-1,-2.075935511E-1,2.862153590E-2,5.291170917E-1
5.826078667E0,4.286104091E-1,-1.217552559E-1,2.003057277E-1,4.885218620E-1
5.836088667E0,2.947406725E-1,-5.011802025E-2,1.810221952E-1,3.495038128E-1
5.846128667E0,2.244552035E-1,-8.488249473E-2,2.974320728E-1,3.821662128E-1
5.856138667E0,-3.930607997E-2,-1.677983516E-1,3.424410152E-1,3.833628877E-1
5.866179667E0,-4.454644234E-1,-3.642662593E-1,6.117970973E-1,8.398953200E-1
5.876219667E0,-6.454090856E-1,-4.122239526E-1,8.168080795E-1,1.119668216E0
5.886229667E0,-6.243086770E-1,-2.903048285E-1,5.992191517E-1,9.127441095E-1
5.896269667E0,-6.607139533E-1,-3.061947467E-2,4.952299297E-2,6.632744584E-1
5.906279667E0,-2.614047459E-1,-5.736566233E-3,-7.742426884E-1,8.172007648E-1
5.916319667E0,1.824354672E-1,-1.624120427E-1,-1.360623109E0,1.382373182E0
5.926329667E0,3.502579386E-1,-1.793907124E-1,-1.297531652E0,1.355894553E0
5.936369667E0,5.069386867E-1,-2.323780345E-1,-2.195138311E-1,5.993101910E-1
5.946409667E0,4.178018309E-1,-1.768495125E-1,9.003302926E-1,1.008180914E0
5.956419667E0,-2.005134501E-2,-2.753820033E-1,8.263752937E-1,8.712826351E-1
5.966459667E0,-1.060097274E-1,-3.256356424E-1,2.657869416E-1,4.334966346E-1
5.976469667E0,-1.567821242E-1,-1.996988598E-1,1.473545122E-1,2.935534387E-1
5.986509667E0,-2.853398115E-1,5.498987465E-2,1.185394335E-1,3.138380022E-1
5.996519667E0,-2.101608443E-1,5.449945588E-1,-1.637933743E-1,6.066423321E-1
6.006559667E0,-1.849969862E-1,7.020661202E-1,-3.315540844E-1,7.981533894E-1
